id,image,gt,source_name,source_code,source_title,publisher,publication_year,source_material,source_category,sample_type,scene,difficulty,script_mix,has_digit,line_count,nonspace_len,yi_count,han_count,latin_count,digit_count,original_id,original_image,page_file,page,box,part,region_kind,original_source_name,original_source_code
xuan_yi_3_line_000446,images/xuan_yi_3_line_000446.png,ꃄꈌꐊꇈꀮ，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,6,5,0,0,0,book_00482_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_010__body_line,images/book_00482_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_010__body_line.png,xuan_yi_3_p118_old_selection_same_batch.png,118,10,,,,
xuan_yi_3_line_000447,images/xuan_yi_3_line_000447.png,ꀀꇬꀂꀺꌦ。,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,6,5,0,0,0,book_00483_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_011__body_line,images/book_00483_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_011__body_line.png,xuan_yi_3_p118_old_selection_same_batch.png,118,11,,,,
xuan_yi_3_line_000448,images/xuan_yi_3_line_000448.png,ꀉꐩꏥꏦꋍꑍꌦ，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,8,7,0,0,0,book_00484_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_012__body_line,images/book_00484_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_012__body_line.png,xuan_yi_3_p118_old_selection_same_batch.png,118,12,,,,
xuan_yi_3_line_000449,images/xuan_yi_3_line_000449.png,ꆿꅪꈇꈄꋍꑍꌦ。,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,8,7,0,0,0,book_00485_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_013__body_line,images/book_00485_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_013__body_line.png,xuan_yi_3_p118_old_selection_same_batch.png,118,13,,,,
xuan_yi_3_line_000450,images/xuan_yi_3_line_000450.png,ꊰꃘ十六,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,4,2,2,0,0,book_00486_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_002__body_line,images/book_00486_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_002__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,2,,,,
xuan_yi_3_line_000451,images/xuan_yi_3_line_000451.png,ꌧꌠꂿꌠꃣꈌꌸ，见多识广招祸事，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,7,7,0,0,book_00487_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_003__body_line,images/book_00487_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_003__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,3,,,,
xuan_yi_3_line_000452,images/xuan_yi_3_line_000452.png,ꏸꌠꏦꌠꂷꊂꌸ。胆小怯懦受伤亡。,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,7,7,0,0,book_00488_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_004__body_line,images/book_00488_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_004__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,4,,,,
xuan_yi_3_line_000453,images/xuan_yi_3_line_000453.png,ꌧꌠꂿꌠꉈꏭꐥ，有见识的在外面，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,7,7,0,0,book_00489_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_006__body_line,images/book_00489_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_006__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,6,,,,
xuan_yi_3_line_000454,images/xuan_yi_3_line_000454.png,ꎔꌠꃨꌠꇉꇬꐥ。最美丽的在山中。,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,7,7,0,0,book_00490_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_007__body_line,images/book_00490_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_007__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,7,,,,
xuan_yi_3_line_000455,images/xuan_yi_3_line_000455.png,ꆗꌺꏭꅉꐯ，青年交际广，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00491_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_008__body_line,images/book_00491_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_008__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,8,,,,
xuan_yi_3_line_000456,images/xuan_yi_3_line_000456.png,ꃆꃀꐋꄩꎆ；口才超人群；,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00492_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_009__body_line,images/book_00492_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_009__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,9,,,,
xuan_yi_3_line_000457,images/xuan_yi_3_line_000457.png,ꀉꐔꏭꅉꐯ，姑娘交际广，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00493_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_010__body_line,images/book_00493_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_010__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,10,,,,
xuan_yi_3_line_000458,images/xuan_yi_3_line_000458.png,ꃅꇏꐋꄩꎆ；风度超人群；,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00494_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_011__body_line,images/book_00494_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_011__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,11,,,,
xuan_yi_3_line_000459,images/xuan_yi_3_line_000459.png,ꏨꆉꃯꅉꐯ，雄鹰飞的远，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00495_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_012__body_line,images/book_00495_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_012__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,12,,,,
xuan_yi_3_line_000460,images/xuan_yi_3_line_000460.png,ꅝꇐꐋꄩꎆ；觅食比友多；,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00496_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_013__body_line,images/book_00496_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_013__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,13,,,,
xuan_yi_3_line_000461,images/xuan_yi_3_line_000461.png,ꍀꆿꏭꅉꐯ，虎豹走的宽，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00497_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_014__body_line,images/book_00497_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_014__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,14,,,,
xuan_yi_3_line_000462,images/xuan_yi_3_line_000462.png,ꋠꇐꐋꄩꎆ；食物比众多；,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00498_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_015__body_line,images/book_00498_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_015__body_line.png,xuan_yi_3_p145_old_selection_same_batch.png,145,15,,,,
xuan_yi_3_line_000463,images/xuan_yi_3_line_000463.png,ꎇꃀꋂꑌꈍꄮꈁꎔꎗ。牲畜喂盐随时都肥壮。,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,20,9,9,0,0,book_00499_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_001__body_line,images/book_00499_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_001__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,1,,,,
xuan_yi_3_line_000464,images/xuan_yi_3_line_000464.png,ꊾꍸꄷꈪꑌ，孤儿有志气，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00500_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_002__body_line,images/book_00500_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_002__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,2,,,,
xuan_yi_3_line_000465,images/xuan_yi_3_line_000465.png,ꒈꀮꄷꑘꑌ。水桶有淤泥。,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00501_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_003__body_line,images/book_00501_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_003__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,3,,,,
xuan_yi_3_line_000466,images/xuan_yi_3_line_000466.png,ꋍꆹꇤꃪꊐ，能抛一节向岩，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,13,5,6,0,0,book_00502_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_004__body_line,images/book_00502_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_004__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,4,,,,
xuan_yi_3_line_000467,images/xuan_yi_3_line_000467.png,ꃪꇬꐚꄵꋠ；方能从岩上猎取蜂蜜,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,15,5,9,0,0,book_00503_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_005__body_line,images/book_00503_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_005__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,5,,,,
xuan_yi_3_line_000468,images/xuan_yi_3_line_000468.png,ꋍꆹꇤꒉꊎ，能抛一节下水，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,13,5,6,0,0,book_00504_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_007__body_line,images/book_00504_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_007__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,7,,,,
xuan_yi_3_line_000469,images/xuan_yi_3_line_000469.png,ꒉꇬꉛꈹꋠ。方能从水里打鱼吃。,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,15,5,8,0,0,book_00505_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_008__body_line,images/book_00505_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_008__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,8,,,,
xuan_yi_3_line_000470,images/xuan_yi_3_line_000470.png,ꋍꑍꎸꂃꉹꌠꉪꀋꇮ，不要只想一天的炒肉,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,19,9,9,0,0,book_00506_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v4_box_010__part_001,images/book_00506_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v4_box_010__part_001.png,xuan_yi_3_p181_old_selection_same_batch.png,181,10,1,,,
xuan_yi_3_line_000471,images/xuan_yi_3_line_000471.png,ꊰꑋꃱꋉꃅꌠꉪꇮꄸ。定要想到十天的园根,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,19,9,9,0,0,book_00507_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_011__body_line,images/book_00507_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_011__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,11,,,,
xuan_yi_3_line_000472,images/xuan_yi_3_line_000472.png,ꈌꀋꌒꑋꀋꐥ，狗无一天不乐，,凉山彝文资料选译第3集,xuan_yi_3,凉山彝文资料选译（3）：《尔比尔吉》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,6,6,0,0,book_00508_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_013__body_line,images/book_00508_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_013__body_line.png,xuan_yi_3_p181_old_selection_same_batch.png,181,13,,,,
yi_dictionary_line_000473,images/yi_dictionary_line_000473.png,ꆈꌠꁱꂷꎹꏦꋐ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,7,7,0,0,0,book_00509_yi_dictionary__yi_dictionary_p001_dictionary_latin_phonetic_special__v4_box_001__part_001,images/book_00509_yi_dictionary__yi_dictionary_p001_dictionary_latin_phonetic_special__v4_box_001__part_001.png,yi_dictionary_p001_dictionary_latin_phonetic_special.png,1,1,1,,,
yi_dictionary_line_000474,images/yi_dictionary_line_000474.png,ꌧꍧꊿꋅꄯꒉꅏꅉ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,8,8,0,0,0,book_00510_yi_dictionary__yi_dictionary_p001_dictionary_latin_phonetic_special__v4_box_004__part_001,images/book_00510_yi_dictionary__yi_dictionary_p001_dictionary_latin_phonetic_special__v4_box_004__part_001.png,yi_dictionary_p001_dictionary_latin_phonetic_special.png,1,4,1,,,
yi_dictionary_line_000475,images/yi_dictionary_line_000475.png,ꁰꄻꌠꉉꀽ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,5,5,0,0,0,book_00511_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_001__body_line,images/book_00511_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_001__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,1,,,,
yi_dictionary_line_000476,images/yi_dictionary_line_000476.png,ꄯꒉꋌꋐꆹ，ꌧꍧꊿꋅꄯꒉꅏꅉꇬ1,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,True,1,16,14,0,0,1,book_00512_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_002__body_line,images/book_00512_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_002__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,2,,,,
yi_dictionary_line_000477,images/yi_dictionary_line_000477.png,978ꈓꌜꑭꊂꃷꎭꃅꅐꄉꌠ《ꆈꌠꁱꂷ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,True,1,18,14,0,0,3,book_00513_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_003__body_line,images/book_00513_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_003__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,3,,,,
yi_dictionary_line_000478,images/yi_dictionary_line_000478.png,ꎹꏦ》ꋐꌠꉪꌌꄺꀱꄉꌠꉬ。ꄯꒉꋌꋐꃀ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,18,16,0,0,0,book_00514_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_004__body_line,images/book_00514_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_004__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,4,,,,
yi_dictionary_line_000479,images/yi_dictionary_line_000479.png,ꊁꃅ20ꃪꎖꋐꍑꌌꁊꈴꃅꃷꎭꋺꇈ，ꉹ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,True,1,18,15,0,0,2,book_00515_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_005__body_line,images/book_00515_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_005__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,5,,,,
yi_dictionary_line_000480,images/yi_dictionary_line_000480.png,ꁌꃅꇫꁌꒉ，ꇬꉚꏾ。ꋋꈍꑋꈓꅑꅸꇁꌠ，,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,19,16,0,0,0,book_00516_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_006__body_line,images/book_00516_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_006__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,6,,,,
yi_dictionary_line_000481,images/yi_dictionary_line_000481.png,ꄯꒉꋌꋐ，ꉹꁌꆈꌠꁱꂷꌷꌬꇬꇇꌭꀋ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,17,16,0,0,0,book_00517_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_007__body_line,images/book_00517_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_007__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,7,,,,
yi_dictionary_line_000482,images/yi_dictionary_line_000482.png,ꂿꑘꑵꐛꀐ。ꆈꌠꃅꈋꁊꈴꃅꆈꌠꁱꂷꂘ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,18,17,0,0,0,book_00518_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_008__body_line,images/book_00518_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_008__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,8,,,,
yi_dictionary_line_000483,images/yi_dictionary_line_000483.png,ꑴꇬꌋꆀꌶꅉꆈꌠꁱꂷꂘꈧꌠꇬꌌꆈꉙꌋ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,18,18,0,0,0,book_00519_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_009__body_line,images/book_00519_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_009__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,9,,,,
yi_dictionary_line_000484,images/yi_dictionary_line_000484.png,ꆀꆈꌠꁱꂷꂘꇬ，ꂿꄐꀉꒉꃅꐥꅷꇁꀐ。,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,18,16,0,0,0,book_00520_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_010__body_line,images/book_00520_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_010__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,10,,,,
yi_dictionary_line_000485,images/yi_dictionary_line_000485.png,ꀋꃋꉹꁌꌋꆀꎥꃪ、ꌺꑴꅉꈧꌠꉜꐨꇬꈴ,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi,False,1,18,17,0,0,0,book_00521_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_011__body_line,images/book_00521_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_011__body_line.png,yi_dictionary_p006_dictionary_latin_phonetic_special.png,6,11,,,,
yi_dictionary_line_000486,images/yi_dictionary_line_000486.png,ꉮ（hit）ꉮꏣ害处,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,hard,yi_han_latin,False,1,10,3,2,3,0,book_00522_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_001__body_line,images/book_00522_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_001__body_line.png,yi_dictionary_p042_dictionary_latin_phonetic_special.png,42,1,,,,
yi_dictionary_line_000487,images/yi_dictionary_line_000487.png,ꈘ（ggie）ꈘꆽ零碎,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,hard,yi_han_latin,False,1,11,3,2,4,0,book_00523_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_002__body_line,images/book_00523_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_002__body_line.png,yi_dictionary_p042_dictionary_latin_phonetic_special.png,42,2,,,,
yi_dictionary_line_000488,images/yi_dictionary_line_000488.png,ꑍꇅ（二画）,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,medium,yi_han,False,1,6,2,2,0,0,book_00524_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_003__body_line,images/book_00524_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_003__body_line.png,yi_dictionary_p042_dictionary_latin_phonetic_special.png,42,3,,,,
yi_dictionary_line_000489,images/yi_dictionary_line_000489.png,ꌕ（suo）ꌕꈈ肃静，ꌕꊰ三十,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,hard,yi_han_latin,False,1,15,5,4,3,0,book_00525_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_004__body_line,images/book_00525_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_004__body_line.png,yi_dictionary_p042_dictionary_latin_phonetic_special.png,42,4,,,,
yi_dictionary_line_000490,images/yi_dictionary_line_000490.png,ꌖ（suop）ꌖꑐꌗꑐ气息奄奄,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,hard,yi_han_latin,False,1,15,5,4,4,0,book_00526_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_005__body_line,images/book_00526_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_005__body_line.png,yi_dictionary_p042_dictionary_latin_phonetic_special.png,42,5,,,,
yi_dictionary_line_000491,images/yi_dictionary_line_000491.png,ꌌ（sip）ꌌꉪ 感觉,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,hard,yi_han_latin,False,1,10,3,2,3,0,book_00527_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_006__body_line,images/book_00527_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_006__body_line.png,yi_dictionary_p042_dictionary_latin_phonetic_special.png,42,6,,,,
yi_dictionary_line_000492,images/yi_dictionary_line_000492.png,ꄙ（dur）ꄙꄉ顶住,彝文检字本,yi_dictionary,彝文检字本,四川民族出版社,1984,扫描件,dictionary_latin_phonetic_special,line,new_print_pdf,hard,yi_han_latin,False,1,10,3,2,3,0,book_00528_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_010__body_line,images/book_00528_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_010__body_line.png,yi_dictionary_p042_dictionary_latin_phonetic_special.png,42,10,,,,
