id,source_name,sample_type,script_mix,difficulty,has_digit,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,dist,gt_len,pred_len,flags,original_id,gt,pred
xuan_yi_2_line_000352,凉山彝文资料选译第2集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00388_xuan_yi_2__xuan_yi_2_p102_old_selection_same_batch__v3_box_008__body_line,ꃅꇮꆏꋚꋦ。,ꃅꇮꆏꋚꋦ。
xuan_yi_2_line_000353,凉山彝文资料选译第2集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00389_xuan_yi_2__xuan_yi_2_p102_old_selection_same_batch__v3_box_009__body_line,ꋍꂷꋦꂯꑍ，,ꋍꂷꋦꂯꑍ，
xuan_yi_2_line_000354,凉山彝文资料选译第2集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00390_xuan_yi_2__xuan_yi_2_p102_old_selection_same_batch__v3_box_010__body_line,ꊨꍣꆼꁠꈢ；,ꊨꍣꆼꁠꈢ；
xuan_yi_2_line_000355,凉山彝文资料选译第2集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00391_xuan_yi_2__xuan_yi_2_p102_old_selection_same_batch__v4_box_011__part_001,ꋍꑷꈚꂯꆹ，,ꋍꑷꈚꂯꆹ，
xuan_yi_2_line_000358,凉山彝文资料选译第2集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00394_xuan_yi_2__xuan_yi_2_p102_old_selection_same_batch__v3_box_014__body_line,ꈪꑌꍣꑌꌠ，,ꈪꑌꍣꑌꌠ，
xuan_yi_2_line_000359,凉山彝文资料选译第2集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00395_xuan_yi_2__xuan_yi_2_p102_old_selection_same_batch__v3_box_015__body_line,ꈁꒉꅈꎆꎹ；,ꈁꒉꅈꎆꎹ；
xuan_yi_2_line_000361,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,18,18,,book_00397_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_003__body_line,ꒆꊂꃘꊰꃘꈓꇈꉈꆏ，出生六十六岁后，,ꒆꊂꃘꊰꃘꈓꇈꉈꆏ，出生六十六岁后，
xuan_yi_2_line_000362,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00398_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_004__body_line,ꃅꄙꉔꌠꋩ，骑的高大马，,ꃅꄙꉔꌠꋩ，骑的高大马，
xuan_yi_2_line_000363,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00399_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_005__body_line,ꉘꈻꌀꂸꍣ；发上插箭无力拔；,ꉘꈻꌀꂸꍣ；发上插箭无力拔；
xuan_yi_2_line_000364,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00400_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_006__body_line,ꅡꈭꋧꑭꇖ，“得谷”欠果断，,ꅡꈭꋧꑭꇖ，“得谷”欠果断，
xuan_yi_2_line_000365,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00401_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_007__body_line,ꄜꌋꃅꂸꄐ。不能担当主辩人。,ꄜꌋꃅꂸꄐ。不能担当主辩人。
xuan_yi_2_line_000366,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00402_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_008__body_line,ꃰꊿꇫꐥꌠ，世上的人们！,ꃰꊿꇫꐥꌠ，世上的人们！
xuan_yi_2_line_000368,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00404_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_010__body_line,ꄹꐆꌺꄡꁵ。莫给儿子破规矩。,ꄹꐆꌺꄡꁵ。莫给儿子破规矩。
xuan_yi_2_line_000369,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00405_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_011__body_line,ꉬꃅꉬꌠꆹ，应该做的呢，,ꉬꃅꉬꌠꆹ，应该做的呢，
xuan_yi_2_line_000371,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00407_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_013__body_line,ꐦꐛꄹꄀꆏꍯꊪ，坝上筑埂就栽秧，,ꐦꐛꄹꄀꆏꍯꊪ，坝上筑埂就栽秧，
xuan_yi_2_line_000372,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00408_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_014__body_line,ꁦꀑꄹꀋꁨ，山头无地埂，,ꁦꀑꄹꀋꁨ，山头无地埂，
xuan_yi_2_line_000373,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00409_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_015__body_line,ꑌꑿꆫꌠꋍꂷꄉ，需用一个放牧人，,ꑌꑿꆫꌠꋍꂷꄉ，需用一个放牧人，
xuan_yi_2_line_000375,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,,book_00411_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_001__body_line,ꃆꁁꉜꄡꄸ，不要歧视麻布，,ꃆꁁꉜꄡꄸ，不要歧视麻布，
xuan_yi_2_line_000376,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00412_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_002__part_001,ꏦꍠꑌꃢꈬ，绸缎也是一件衣，,ꏦꍠꑌꃢꈬ，绸缎也是一件衣，
xuan_yi_2_line_000377,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,,book_00413_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_002__part_003,ꑷꂿꉜꄡꒉ，不要崇拜大厦，,ꑷꂿꉜꄡꒉ，不要崇拜大厦，
xuan_yi_2_line_000378,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,,book_00414_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_003__body_line,ꑷꂿꑌꌩꇓ，大厦也是木房，,ꑷꂿꑌꌩꇓ，大厦也是木房，
xuan_yi_2_line_000379,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,,book_00415_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_004__body_line,ꃢꉻꑌꌩꇓ；猪圈也是木房；,ꃢꉻꑌꌩꇓ；猪圈也是木房；
xuan_yi_2_line_000382,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,15,15,,book_00418_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_005__part_004,ꈓꁱꑌꌩꇓ，花木盔也是木制的，,ꈓꁱꑌꌩꇓ，花木盔也是木制的，
xuan_yi_2_line_000384,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00420_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_005__part_006,ꇪꀮꉜꄡꒉ，不要崇拜布谷鸟，,ꇪꀮꉜꄡꒉ，不要崇拜布谷鸟，
xuan_yi_2_line_000387,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00423_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_007__body_line,ꌅꋦꇓꃴꆏ，土司居住的地方，,ꌅꋦꇓꃴꆏ，土司居住的地方，
xuan_yi_2_line_000388,凉山彝文资料选译第2集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00424_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_008__part_001,ꌅꇓꈜꏁꎭ，土司百姓喜送行，,ꌅꇓꈜꏁꎭ，土司百姓喜送行，
xuan_yi_3_line_000390,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00426_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_001__body_line,ꌅꀀꃅꌋꐓ，土司半夜睡，,ꌅꀀꃅꌋꐓ，土司半夜睡，
xuan_yi_3_line_000391,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00427_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_002__body_line,ꌅꄓꃅꂸꆫ。土司午后起。,ꌅꄓꃅꂸꆫ。土司午后起。
xuan_yi_3_line_000392,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00428_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_003__body_line,ꌅꑲꃅꆹꊋ，土司难服侍，,ꌅꑲꃅꆹꊋ，土司难服侍，
xuan_yi_3_line_000393,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00429_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_004__body_line,ꑌꑿꆫꆹꍍ。牛羊难放牧。,ꑌꑿꆫꆹꍍ。牛羊难放牧。
xuan_yi_3_line_000395,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,20,20,,book_00431_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_006__body_line,ꇓꐚꉔꆏꌅꂮꈌꀋꈩ。百姓贤么嘴不伤兹敏。,ꇓꐚꉔꆏꌅꂮꈌꀋꈩ。百姓贤么嘴不伤兹敏。
xuan_yi_3_line_000396,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,11,11,,book_00432_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_007__body_line,ꌅꂮꏲꅉ，兹敏管辖处，,ꌅꂮꏲꅉ，兹敏管辖处，
xuan_yi_3_line_000397,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00433_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_008__body_line,ꃰꊿꋍꇗꃅ。人们循其礼。,ꃰꊿꋍꇗꃅ。人们循其礼。
xuan_yi_3_line_000398,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00434_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_009__body_line,ꌅꈌꌅꀋꅑ，“兹”的权不在兹的嘴,ꌅꈌꌅꀋꅑ，“兹”的权不在兹的嘴
xuan_yi_3_line_000399,凉山彝文资料选译第3集,line,yi_han,medium,True,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00435_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_011__body_line,ꌅꈌꆏꃀꅑ。兹的权在“莫”⑥的咀,ꌅꈌꆏꃀꅑ。兹的权在“莫”⑥的咀
xuan_yi_3_line_000400,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00436_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_001__body_line,ꌅꊰꃮꋚꏬ，土司倒霉煮猪食，,ꌅꊰꃮꋚꏬ，土司倒霉煮猪食，
xuan_yi_3_line_000401,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00437_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_002__body_line,ꆈꊰꌩꈪꀵ，黑彝倒霉背犁头，,ꆈꊰꌩꈪꀵ，黑彝倒霉背犁头，
xuan_yi_3_line_000402,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00438_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_003__body_line,ꐎꊰꆈꁏꃹ。白彝倒霉成家奴。,ꐎꊰꆈꁏꃹ。白彝倒霉成家奴。
xuan_yi_3_line_000403,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00439_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_005__body_line,ꆈꄸꐎꀋꐰ，烂黑彝不如白彝，,ꆈꄸꐎꀋꐰ，烂黑彝不如白彝，
xuan_yi_3_line_000404,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,15,15,,book_00440_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_006__body_line,ꐎꄸꇂꁱꀋꐰ。烂白彝不如黄牛。,ꐎꄸꇂꁱꀋꐰ。烂白彝不如黄牛。
xuan_yi_3_line_000405,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00441_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_008__body_line,ꑱꃀꏁꇙꀵꌠ，戴嵌金宝剑的，,ꑱꃀꏁꇙꀵꌠ，戴嵌金宝剑的，
xuan_yi_3_line_000408,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,,book_00444_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_011__body_line,ꍍꅐꃤꀋꀵ；不出力背重荷；,ꍍꅐꃤꀋꀵ；不出力背重荷；
xuan_yi_3_line_000409,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00445_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_012__body_line,ꁻꀱꉹꅪꅑꌠ，戴护手红箭的，,ꁻꀱꉹꅪꅑꌠ，戴护手红箭的，
xuan_yi_3_line_000410,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,,book_00446_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_013__body_line,ꇇꅐꎸꀋꃅ；不出手当屠夫；,ꇇꅐꎸꀋꃅ；不出手当屠夫；
xuan_yi_3_line_000411,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00447_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_014__body_line,ꇇꈯꇇꀘꅑꌠ，戴手镯戒指的，,ꇇꈯꇇꀘꅑꌠ，戴手镯戒指的，
xuan_yi_3_line_000412,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,,book_00448_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_015__body_line,ꇇꋌꈾꀋꍀ。不洗手搓荞面。,ꇇꋌꈾꀋꍀ。不洗手搓荞面。
xuan_yi_3_line_000413,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,7,7,,book_00449_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_001__header_text_line,ꎆꀋꁯꆏꌣꈚ，,ꎆꀋꁯꆏꌣꈚ，
xuan_yi_3_line_000414,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,7,7,,book_00450_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_002__body_line,ꐚꀋꁨꆏꌳꈄ。,ꐚꀋꁨꆏꌳꈄ。
xuan_yi_3_line_000415,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,7,7,,book_00451_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_003__body_line,ꀀꀿꌟꎆꀋꁮ，,ꀀꀿꌟꎆꀋꁮ，
xuan_yi_3_line_000416,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00452_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_004__body_line,ꀀꌺꌠꀋꏦ。,ꀀꌺꌠꀋꏦ。
xuan_yi_3_line_000418,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00454_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_006__body_line,ꀠꃺꃅꍵꋆ。,ꀠꃺꃅꍵꋆ。
xuan_yi_3_line_000419,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00455_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_007__body_line,ꎭꑭꃅꋩꏾ，,ꎭꑭꃅꋩꏾ，
xuan_yi_3_line_000420,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00456_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_008__body_line,ꎭꇇꃅꀋꊌ。,ꎭꇇꃅꀋꊌ。
xuan_yi_3_line_000421,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00457_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_009__body_line,ꁯꋓꃅꇴꅐ，,ꁯꋓꃅꇴꅐ，
xuan_yi_3_line_000422,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00458_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_010__body_line,ꀞꄂꃹꀋꊌ；,ꀞꄂꃹꀋꊌ；
xuan_yi_3_line_000423,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00459_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_011__body_line,ꌋꐓꀉꑳꉩ，,ꌋꐓꀉꑳꉩ，
xuan_yi_3_line_000424,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00460_xuan_yi_3__xuan_yi_3_p064_old_selection_same_batch__v3_box_012__body_line,ꀞꄂꀀꌒꑟ。,ꀞꄂꀀꌒꑟ。
xuan_yi_3_line_000425,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00461_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_001__body_line,ꃌꄸꑳꑭꉻ，妻不贤篱栏受损，,ꃌꄸꑳꑭꉻ，妻不贤篱栏受损，
xuan_yi_3_line_000427,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00463_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v4_box_003__part_001,ꀉꐔꂱꊨꋦ，姑娘长胡须，,ꀉꐔꂱꊨꋦ，姑娘长胡须，
xuan_yi_3_line_000428,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00464_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v4_box_003__part_002,ꁭꃅꈬꈚꉻ；伤九个丈夫；,ꁭꃅꈬꈚꉻ；伤九个丈夫；
xuan_yi_3_line_000429,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00465_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_004__body_line,ꍀꆿꂱꊨꋦ，虎豹长胡须，,ꍀꆿꂱꊨꋦ，虎豹长胡须，
xuan_yi_3_line_000430,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00466_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_005__body_line,ꑌꑿꈬꂷꋠ。伤九头牲畜。,ꑌꑿꈬꂷꋠ。伤九头牲畜。
xuan_yi_3_line_000431,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00467_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_006__body_line,ꀉꐔꉪꀋꐥ，无思无虑的姑娘，,ꀉꐔꉪꀋꐥ，无思无虑的姑娘，
xuan_yi_3_line_000433,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,,book_00469_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_008__body_line,ꆗꌺꉪꀋꐥ，无思无虑的小伙，,ꆗꌺꉪꀋꐥ，无思无虑的小伙，
xuan_yi_3_line_000434,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00470_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_009__body_line,ꈁꒉꉙꀕꐚ。所到轻飘飘。,ꈁꒉꉙꀕꐚ。所到轻飘飘。
xuan_yi_3_line_000437,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00473_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_001__header_text_line,ꌩꑭꆸꈈꈤ；,ꌩꑭꆸꈈꈤ；
xuan_yi_3_line_000438,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00474_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_002__body_line,ꊿꀑꆈꅊꀕ，,ꊿꀑꆈꅊꀕ，
xuan_yi_3_line_000439,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00475_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_003__body_line,ꇤꈇꏂꊂꈤ。,ꇤꈇꏂꊂꈤ。
xuan_yi_3_line_000440,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00476_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_004__body_line,ꊿꄸꌦꀋꅲ，,ꊿꄸꌦꀋꅲ，
xuan_yi_3_line_000441,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00477_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_005__body_line,ꊿꂂꄉꀋꅲ。,ꊿꂂꄉꀋꅲ。
xuan_yi_3_line_000442,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00478_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_006__body_line,ꇉꅶꑟꑱꌺ，,ꇉꅶꑟꑱꌺ，
xuan_yi_3_line_000443,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00479_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_007__body_line,ꀀꃀꀂꊥꌦ：,ꀀꃀꀂꊥꌦ：
xuan_yi_3_line_000444,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00480_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_008__body_line,ꃅꈯꋶꀊꆂ，,ꃅꈯꋶꀊꆂ，
xuan_yi_3_line_000445,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00481_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_009__body_line,ꀀꅍꀂꏶꌦ；,ꀀꅍꀂꏶꌦ；
xuan_yi_3_line_000446,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00482_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_010__body_line,ꃄꈌꐊꇈꀮ，,ꃄꈌꐊꇈꀮ，
xuan_yi_3_line_000447,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,6,6,,book_00483_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_011__body_line,ꀀꇬꀂꀺꌦ。,ꀀꇬꀂꀺꌦ。
xuan_yi_3_line_000448,凉山彝文资料选译第3集,line,yi,medium,False,0.000000,0.000000,0.000000,0.000000,,0,8,8,,book_00484_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_012__body_line,ꀉꐩꏥꏦꋍꑍꌦ，,ꀉꐩꏥꏦꋍꑍꌦ，
xuan_yi_3_line_000451,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00487_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_003__body_line,ꌧꌠꂿꌠꃣꈌꌸ，见多识广招祸事，,ꌧꌠꂿꌠꃣꈌꌸ，见多识广招祸事，
xuan_yi_3_line_000452,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00488_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_004__body_line,ꏸꌠꏦꌠꂷꊂꌸ。胆小怯懦受伤亡。,ꏸꌠꏦꌠꂷꊂꌸ。胆小怯懦受伤亡。
xuan_yi_3_line_000453,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00489_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_006__body_line,ꌧꌠꂿꌠꉈꏭꐥ，有见识的在外面，,ꌧꌠꂿꌠꉈꏭꐥ，有见识的在外面，
xuan_yi_3_line_000454,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,16,,book_00490_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_007__body_line,ꎔꌠꃨꌠꇉꇬꐥ。最美丽的在山中。,ꎔꌠꃨꌠꇉꇬꐥ。最美丽的在山中。
xuan_yi_3_line_000455,凉山彝文资料选译第3集,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,12,,book_00491_xuan_yi_3__xuan_yi_3_p145_old_selection_same_batch__v3_box_008__body_line,ꆗꌺꏭꅉꐯ，青年交际广，,ꆗꌺꏭꅉꐯ，青年交际广，
